step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
21,CASH_OUT,106652.81,C1004332,2200.8,2200.8,C3004332,772501.97,879154.78,0,0
17,PAYMENT,27665.97,C1004333,165.08,165.08,M2004333,481144.36,508810.33,0,0
30,DEBIT,118289.46,C1004334,236131.73,117842.27,C3004334,788958.34,907247.8,0,0
10,CASH_OUT,63025.65,C1004335,14646.85,14646.85,C3004335,73508.28,136533.93,0,0
11,DEBIT,10564.52,C1004336,487266.28,476701.76,C3004336,191593.97,202158.49,0,0
22,CASH_OUT,189736.37,C1004337,111032.59,111032.59,C3004337,551534.25,741270.62,1,0
30,CASH_IN,128333.92,C1004338,236332.36,107998.44,C3004338,947088.32,1075422.24,0,0
9,CASH_IN,175396.09,C1004339,30568.82,30568.82,C3004339,74757.85,250153.94,0,0
9,CASH_IN,135243.6,C1004340,261024.21,125780.61,C3004340,43084.22,178327.82,0,0
24,TRANSFER,71461.04,C1004341,189978.06,118517.02,C3004341,156550.67,228011.71,0,0
5,CASH_OUT,102586.35,C1004342,22330.01,22330.01,C3004342,641153.13,743739.48,0,0
17,TRANSFER,135181.78,C1004343,167562.13,32380.35,C3004343,398992.92,534174.7,0,0
9,DEBIT,192054.44,C1004344,195718.01,3663.57,C3004344,825552.38,1017606.82,0,1
17,TRANSFER,50808.52,C1004345,494960.75,444152.23,C3004345,71933.15,122741.67,0,0
24,DEBIT,175007.91,C1004346,103942.94,103942.94,C3004346,196414.09,371422.0,0,0
21,DEBIT,184823.15,C1004347,272389.81,87566.66,C3004347,300026.41,484849.56,0,0
19,DEBIT,134116.06,C1004348,493657.77,359541.71,C3004348,626730.09,760846.15,0,0
27,TRANSFER,186260.2,C1004349,396009.6,209749.4,C3004349,685172.69,871432.89,1,0
7,CASH_OUT,79635.93,C1004350,496683.75,417047.82,C3004350,124203.29,203839.22,0,0
23,TRANSFER,190607.93,C1004351,484149.16,293541.23,C3004351,943804.71,1134412.64,1,1
9,CASH_OUT,140586.3,C1004352,244769.77,104183.47,C3004352,341044.14,481630.44,0,0
7,CASH_OUT,8496.95,C1004353,348187.92,339690.97,C3004353,713168.76,721665.71,0,0
13,DEBIT,181383.88,C1004354,55221.56,55221.56,C3004354,524207.72,705591.6,0,0
11,TRANSFER,96946.11,C1004355,220574.41,123628.3,C3004355,222758.11,319704.22,0,0
14,CASH_OUT,92119.36,C1004356,404509.27,312389.91,C3004356,846228.32,938347.68,0,0
19,CASH_IN,113336.67,C1004357,252667.66,139330.99,C3004357,818238.03,931574.7,0,0
11,CASH_OUT,29961.97,C1004358,351349.52,321387.55,C3004358,396071.85,426033.82,0,0
13,CASH_IN,93886.29,C1004359,372875.66,278989.37,C3004359,588607.59,682493.88,0,0
14,TRANSFER,166242.33,C1004360,126734.57,126734.57,C3004360,257825.7,424068.03,0,0
13,TRANSFER,3194.94,C1004361,437849.69,434654.75,C3004361,689851.63,693046.57,0,0
1,TRANSFER,54656.14,C1004362,229911.22,175255.08,C3004362,309026.81,363682.95,0,0
8,CASH_OUT,590.67,C1004363,105092.55,104501.88,C3004363,844078.73,844669.4,0,0
12,PAYMENT,83200.69,C1004364,432707.94,349507.25,M2004364,217385.1,300585.79,0,0
19,CASH_OUT,145690.27,C1004365,208909.4,63219.13,C3004365,14803.42,160493.69,0,0
12,CASH_OUT,159774.49,C1004366,375156.22,215381.73,C3004366,268508.04,428282.53,0,0
8,DEBIT,189043.43,C1004367,274016.54,84973.11,C3004367,191052.49,380095.92,0,0
8,DEBIT,121740.07,C1004368,190935.88,69195.81,C3004368,508286.44,630026.51,0,0
29,CASH_OUT,50999.91,C1004369,404938.21,353938.3,C3004369,203703.29,254703.2,0,0
21,CASH_IN,184837.18,C1004370,292234.97,107397.79,C3004370,763189.87,948027.05,0,0
13,DEBIT,155085.62,C1004371,195281.05,40195.43,C3004371,241370.64,396456.26,0,0
12,CASH_OUT,114928.25,C1004372,54798.94,54798.94,C3004372,706968.18,821896.43,0,0
29,PAYMENT,139158.48,C1004373,447722.66,308564.18,M2004373,578470.92,717629.4,0,0
16,CASH_IN,184870.84,C1004374,17734.79,17734.79,C3004374,986249.86,1171120.7,0,0
1,TRANSFER,142507.57,C1004375,431593.67,289086.1,C3004375,999900.98,1142408.55,0,0
13,CASH_OUT,73738.06,C1004376,179980.76,106242.7,C3004376,869526.08,943264.14,0,0
26,CASH_OUT,142634.34,C1004377,319669.38,177035.04,C3004377,759983.37,902617.71,0,0
7,CASH_IN,8151.6,C1004378,461099.86,452948.26,C3004378,386456.41,394608.01,0,0
28,DEBIT,77344.47,C1004379,75853.31,75853.31,C3004379,753276.73,830621.2,0,0
26,DEBIT,81323.97,C1004380,283475.24,202151.27,C3004380,956675.54,1037999.51,0,0
5,DEBIT,33450.96,C1004381,382216.43,348765.47,C3004381,23377.58,56828.54,0,0
8,TRANSFER,4714.79,C1004382,378791.92,374077.13,C3004382,537914.7,542629.49,0,0
25,CASH_IN,26762.91,C1004383,262815.96,236053.05,C3004383,217998.3,244761.21,0,0
27,CASH_IN,130958.84,C1004384,312369.73,181410.89,C3004384,557876.32,688835.16,0,0
14,DEBIT,160477.53,C1004385,378763.5,218285.97,C3004385,466447.09,626924.62,0,0
23,DEBIT,197641.88,C1004386,420513.82,222871.94,C3004386,575768.58,773410.46,0,1
30,PAYMENT,69338.06,C1004387,380906.55,311568.49,M2004387,550962.22,620300.28,0,0
13,PAYMENT,119915.91,C1004388,177002.47,57086.56,M2004388,960107.04,1080022.95,0,0
15,CASH_OUT,187435.28,C1004389,498363.2,310927.92,C3004389,552186.11,739621.39,1,0
23,CASH_OUT,33491.65,C1004390,217251.35,183759.7,C3004390,846232.09,879723.74,0,0
17,CASH_IN,143557.35,C1004391,12232.35,12232.35,C3004391,319820.29,463377.64,0,0
15,CASH_IN,151020.25,C1004392,181308.48,30288.23,C3004392,438100.69,589120.94,0,0
20,TRANSFER,17886.21,C1004393,63891.48,46005.27,C3004393,470413.48,488299.69,0,0
18,TRANSFER,172263.75,C1004394,60721.31,60721.31,C3004394,278728.04,450991.79,1,0
18,PAYMENT,162639.7,C1004395,140767.52,140767.52,M2004395,379790.26,542429.96,0,0
2,CASH_OUT,6777.26,C1004396,26687.75,19910.49,C3004396,598513.08,605290.34,0,0
4,PAYMENT,18307.77,C1004397,344256.09,325948.32,M2004397,580187.76,598495.53,0,0
30,PAYMENT,9920.47,C1004398,36994.44,27073.97,M2004398,636435.34,646355.81,0,0
1,CASH_OUT,67015.23,C1004399,101644.78,34629.55,C3004399,351817.92,418833.15,0,0
4,TRANSFER,101906.87,C1004400,46449.86,46449.86,C3004400,315831.5,417738.37,0,0
18,CASH_OUT,106516.31,C1004401,31583.87,31583.87,C3004401,611617.88,718134.19,0,0
5,DEBIT,53606.59,C1004402,133875.83,80269.24,C3004402,132861.75,186468.34,0,0
19,DEBIT,182328.22,C1004403,285949.48,103621.26,C3004403,253031.54,435359.76,0,0
15,DEBIT,73715.73,C1004404,482342.78,408627.05,C3004404,42127.74,115843.47,0,0
28,CASH_IN,9205.48,C1004405,437778.33,428572.85,C3004405,72610.85,81816.33,0,0
8,TRANSFER,60115.4,C1004406,437966.96,377851.56,C3004406,243383.28,303498.68,0,0
20,TRANSFER,106268.77,C1004407,88033.52,88033.52,C3004407,19529.28,125798.05,0,0
17,CASH_IN,81703.54,C1004408,132453.6,50750.06,C3004408,245410.59,327114.13,0,0
1,PAYMENT,54841.12,C1004409,38196.66,38196.66,M2004409,654976.32,709817.44,0,0
12,DEBIT,26351.52,C1004410,389234.17,362882.65,C3004410,61107.08,87458.6,0,0
26,DEBIT,163850.98,C1004411,34908.15,34908.15,C3004411,436736.68,600587.66,0,0
19,PAYMENT,199229.43,C1004412,278347.84,79118.41,M2004412,913108.79,1112338.22,0,1
15,CASH_OUT,65975.47,C1004413,123937.79,57962.32,C3004413,791284.83,857260.3,0,0
9,CASH_OUT,76386.05,C1004414,121722.82,45336.77,C3004414,305437.5,381823.55,0,0
7,TRANSFER,123645.7,C1004415,495362.53,371716.83,C3004415,924805.48,1048451.18,0,0
2,CASH_IN,143716.45,C1004416,378389.9,234673.45,C3004416,329646.5,473362.95,0,0
29,TRANSFER,78466.7,C1004417,418469.68,340002.98,C3004417,72515.5,150982.2,0,0
9,CASH_OUT,180995.41,C1004418,285991.34,104995.93,C3004418,994055.96,1175051.37,1,0
10,PAYMENT,112044.8,C1004419,435507.14,323462.34,M2004419,870022.53,982067.33,0,0
2,TRANSFER,90132.98,C1004420,322745.27,232612.29,C3004420,465932.78,556065.76,0,0
19,DEBIT,129369.88,C1004421,473086.85,343716.97,C3004421,666376.52,795746.4,0,0
11,DEBIT,190565.49,C1004422,140669.29,140669.29,C3004422,671228.08,861793.57,0,1
13,PAYMENT,158931.0,C1004423,297659.77,138728.77,M2004423,194482.23,353413.23,0,0
10,CASH_OUT,8098.62,C1004424,345065.67,336967.05,C3004424,200048.63,208147.25,0,0
14,DEBIT,66528.75,C1004425,196468.65,129939.9,C3004425,469580.7,536109.45,0,0
18,DEBIT,94161.88,C1004426,439853.99,345692.11,C3004426,911573.14,1005735.02,0,0
19,CASH_IN,62972.06,C1004427,489901.58,426929.52,C3004427,9993.77,72965.83,0,0
22,TRANSFER,140067.49,C1004428,246884.75,106817.26,C3004428,782505.64,922573.13,0,0
9,CASH_OUT,165271.2,C1004429,195320.33,30049.13,C3004429,57526.78,222797.98,1,0
25,TRANSFER,146295.88,C1004430,235968.96,89673.08,C3004430,478222.11,624517.99,0,0
7,CASH_OUT,197867.72,C1004431,426368.37,228500.65,C3004431,637872.83,835740.55,0,1
28,DEBIT,54582.27,C1004432,322734.21,268151.94,C3004432,686759.27,741341.54,0,0
3,CASH_IN,175010.4,C1004433,22386.19,22386.19,C3004433,58479.26,233489.66,0,0
20,TRANSFER,153347.87,C1004434,271084.96,117737.09,C3004434,418603.62,571951.49,1,0
6,DEBIT,72499.53,C1004435,8650.06,8650.06,C3004435,583837.26,656336.79,0,0
27,CASH_OUT,146851.5,C1004436,389267.69,242416.19,C3004436,66045.54,212897.04,0,0
21,TRANSFER,20904.78,C1004437,164156.14,143251.36,C3004437,135094.56,155999.34,0,0
2,TRANSFER,157887.76,C1004438,236003.74,78115.98,C3004438,663648.99,821536.75,1,0
29,DEBIT,106512.89,C1004439,399339.05,292826.16,C3004439,521638.2,628151.09,0,0
6,TRANSFER,58528.81,C1004440,23224.41,23224.41,C3004440,161828.66,220357.47,0,0
3,CASH_IN,131189.88,C1004441,79270.77,79270.77,C3004441,535239.34,666429.22,0,0
16,CASH_IN,128359.84,C1004442,198980.19,70620.35,C3004442,912692.37,1041052.21,0,0
30,DEBIT,41976.3,C1004443,114962.58,72986.28,C3004443,15587.58,57563.88,0,0
8,CASH_OUT,6176.44,C1004444,168950.71,162774.27,C3004444,642633.77,648810.21,0,0
2,DEBIT,86781.16,C1004445,499087.37,412306.21,C3004445,73650.43,160431.59,0,0
17,CASH_IN,113945.42,C1004446,412707.22,298761.8,C3004446,6449.44,120394.86,0,0
9,PAYMENT,175333.4,C1004447,441950.91,266617.51,M2004447,150654.49,325987.89,0,0
30,PAYMENT,185650.54,C1004448,468527.32,282876.78,M2004448,422906.63,608557.17,0,0
12,TRANSFER,105808.16,C1004449,170467.94,64659.78,C3004449,802344.0,908152.16,0,0
3,TRANSFER,150785.32,C1004450,148538.48,148538.48,C3004450,281785.5,432570.82,1,0
11,PAYMENT,87916.72,C1004451,117031.25,29114.53,M2004451,625673.21,713589.93,0,0
1,CASH_IN,149241.82,C1004452,415058.46,265816.64,C3004452,411156.64,560398.46,0,0
23,TRANSFER,41039.82,C1004453,339775.93,298736.11,C3004453,234331.79,275371.61,0,0
13,DEBIT,74275.84,C1004454,118085.99,43810.15,C3004454,514247.11,588522.95,0,0
15,DEBIT,126882.18,C1004455,188496.91,61614.73,C3004455,797464.49,924346.67,0,0
26,CASH_IN,3729.78,C1004456,253355.88,249626.1,C3004456,832492.37,836222.15,0,0
5,TRANSFER,144520.02,C1004457,264070.03,119550.01,C3004457,846519.53,991039.55,0,0
21,DEBIT,167123.55,C1004458,444363.86,277240.31,C3004458,338557.81,505681.36,0,0
30,TRANSFER,79888.42,C1004459,190283.07,110394.65,C3004459,793456.06,873344.48,0,0
17,TRANSFER,89643.69,C1004460,454262.02,364618.33,C3004460,212178.46,301822.15,0,0
25,DEBIT,170271.31,C1004461,220683.78,50412.47,C3004461,738425.1,908696.41,0,0
23,PAYMENT,155153.36,C1004462,373186.34,218032.98,M2004462,948384.43,1103537.79,0,0
24,DEBIT,57701.08,C1004463,465127.16,407426.08,C3004463,13743.83,71444.91,0,0
25,CASH_IN,64862.82,C1004464,453787.85,388925.03,C3004464,440363.93,505226.75,0,0
6,CASH_OUT,135807.76,C1004465,28476.43,28476.43,C3004465,647770.99,783578.75,0,0
28,DEBIT,112683.3,C1004466,102852.15,102852.15,C3004466,701775.77,814459.07,0,0
21,TRANSFER,32529.69,C1004467,238452.71,205923.02,C3004467,176087.76,208617.45,0,0
22,TRANSFER,62054.99,C1004468,215777.14,153722.15,C3004468,972183.28,1034238.27,0,0
11,DEBIT,180006.66,C1004469,320445.83,140439.17,C3004469,615265.37,795272.03,0,0
18,CASH_OUT,137666.07,C1004470,472354.53,334688.46,C3004470,164340.6,302006.67,0,0
4,DEBIT,197196.27,C1004471,56202.36,56202.36,C3004471,20522.51,217718.78,0,1
3,CASH_OUT,153425.8,C1004472,225929.33,72503.53,C3004472,783264.2,936690.0,0,0
13,CASH_OUT,188400.69,C1004473,96205.52,96205.52,C3004473,79704.74,268105.43,1,0
23,CASH_IN,43316.1,C1004474,447053.8,403737.7,C3004474,141050.92,184367.02,0,0
9,TRANSFER,154319.83,C1004475,482290.09,327970.26,C3004475,574830.03,729149.86,1,0
21,TRANSFER,4141.48,C1004476,239350.84,235209.36,C3004476,603505.5,607646.98,0,0
6,CASH_OUT,134184.93,C1004477,52005.15,52005.15,C3004477,686887.12,821072.05,0,0
26,TRANSFER,93909.53,C1004478,392647.33,298737.8,C3004478,393514.01,487423.54,0,0
30,PAYMENT,69417.34,C1004479,348570.68,279153.34,M2004479,773898.67,843316.01,0,0
28,CASH_OUT,172494.63,C1004480,177335.41,4840.78,C3004480,974358.6,1146853.23,0,0
12,TRANSFER,170868.11,C1004481,443703.74,272835.63,C3004481,271094.94,441963.05,0,0
2,PAYMENT,4558.11,C1004482,487915.94,483357.83,M2004482,703028.62,707586.73,0,0
3,CASH_IN,121940.07,C1004483,278926.92,156986.85,C3004483,928468.65,1050408.72,0,0
3,TRANSFER,73629.66,C1004484,282863.96,209234.3,C3004484,686286.76,759916.42,0,0
28,PAYMENT,83190.63,C1004485,148756.75,65566.12,M2004485,681109.5,764300.13,0,0
12,DEBIT,166424.94,C1004486,292253.02,125828.08,C3004486,223772.57,390197.51,0,0
15,DEBIT,62036.97,C1004487,219821.16,157784.19,C3004487,535130.2,597167.17,0,0
9,PAYMENT,188615.46,C1004488,151095.51,151095.51,M2004488,562522.84,751138.3,0,0
23,CASH_OUT,36008.8,C1004489,33592.6,33592.6,C3004489,700129.56,736138.36,0,0
8,CASH_OUT,132578.21,C1004490,126353.93,126353.93,C3004490,996821.45,1129399.66,0,0
11,TRANSFER,134453.8,C1004491,98927.32,98927.32,C3004491,33643.82,168097.62,0,0
16,DEBIT,50513.81,C1004492,271020.99,220507.18,C3004492,65232.66,115746.47,0,0
26,CASH_OUT,65017.65,C1004493,300835.01,235817.36,C3004493,77950.07,142967.72,0,0
27,CASH_OUT,166976.22,C1004494,304285.86,137309.64,C3004494,742979.13,909955.35,1,0
25,DEBIT,152384.87,C1004495,194090.5,41705.63,C3004495,136353.8,288738.67,0,0
22,CASH_IN,65886.27,C1004496,210614.87,144728.6,C3004496,622451.87,688338.14,0,0
4,CASH_OUT,106837.91,C1004497,417119.21,310281.3,C3004497,324668.88,431506.79,0,0
28,PAYMENT,12429.89,C1004498,238116.41,225686.52,M2004498,457319.96,469749.85,0,0
1,TRANSFER,41828.3,C1004499,493886.67,452058.37,C3004499,215663.16,257491.46,0,0
24,CASH_OUT,97215.53,C1004500,219808.62,122593.09,C3004500,866106.56,963322.09,0,0
7,CASH_OUT,17286.15,C1004501,324790.47,307504.32,C3004501,586150.32,603436.47,0,0
2,CASH_IN,168682.14,C1004502,25181.5,25181.5,C3004502,944563.26,1113245.4,0,0
24,PAYMENT,143629.44,C1004503,326669.96,183040.52,M2004503,574596.25,718225.69,0,0
28,TRANSFER,188732.37,C1004504,425713.2,236980.83,C3004504,123908.03,312640.4,0,0
5,CASH_OUT,138724.03,C1004505,471228.92,332504.89,C3004505,170870.43,309594.46,0,0
7,TRANSFER,188086.23,C1004506,498660.31,310574.08,C3004506,989073.98,1177160.21,1,0
4,DEBIT,110947.06,C1004507,141089.32,30142.26,C3004507,725565.2,836512.26,0,0
5,CASH_OUT,120083.7,C1004508,287685.03,167601.33,C3004508,49278.75,169362.45,0,0
24,CASH_OUT,195396.51,C1004509,225358.99,29962.48,C3004509,703781.01,899177.52,1,1
1,DEBIT,128461.62,C1004510,281908.74,153447.12,C3004510,412173.05,540634.67,0,0
1,CASH_IN,6254.24,C1004511,78726.48,72472.24,C3004511,307208.39,313462.63,0,0
15,CASH_OUT,144788.18,C1004512,428074.79,283286.61,C3004512,154060.79,298848.97,0,0
20,TRANSFER,181103.19,C1004513,454784.47,273681.28,C3004513,839903.95,1021007.14,1,0
19,PAYMENT,159136.49,C1004514,224830.83,65694.34,M2004514,63841.38,222977.87,0,0
29,TRANSFER,116808.27,C1004515,140214.93,23406.66,C3004515,289835.46,406643.73,0,0
10,CASH_IN,134293.57,C1004516,70416.71,70416.71,C3004516,306382.89,440676.46,0,0
28,PAYMENT,198039.34,C1004517,341882.41,143843.07,M2004517,160905.28,358944.62,0,1
18,TRANSFER,18223.35,C1004518,156115.92,137892.57,C3004518,508184.88,526408.23,0,0
28,TRANSFER,133482.24,C1004519,454769.28,321287.04,C3004519,11702.63,145184.87,0,0
3,DEBIT,56751.2,C1004520,335506.24,278755.04,C3004520,300975.52,357726.72,0,0
11,CASH_IN,128054.07,C1004521,322842.66,194788.59,C3004521,933629.44,1061683.51,0,0
15,DEBIT,121563.95,C1004522,279701.06,158137.11,C3004522,310529.57,432093.52,0,0
27,PAYMENT,30776.02,C1004523,22888.17,22888.17,M2004523,360459.39,391235.41,0,0
30,DEBIT,41428.65,C1004524,465961.22,424532.57,C3004524,473165.05,514593.7,0,0
11,CASH_IN,124363.75,C1004525,313968.75,189605.0,C3004525,561693.37,686057.12,0,0
17,CASH_OUT,25733.17,C1004526,497030.99,471297.82,C3004526,808708.64,834441.81,0,0
17,CASH_OUT,53109.66,C1004527,268678.2,215568.54,C3004527,190321.22,243430.88,0,0
6,PAYMENT,167065.58,C1004528,355055.45,187989.87,M2004528,871746.38,1038811.96,0,0
5,CASH_OUT,65485.59,C1004529,28104.78,28104.78,C3004529,757549.36,823034.95,0,0
8,DEBIT,97663.23,C1004530,315868.09,218204.86,C3004530,722650.33,820313.56,0,0
2,PAYMENT,188233.95,C1004531,382324.81,194090.86,M2004531,86804.57,275038.52,0,0
16,CASH_IN,45507.1,C1004532,389257.15,343750.05,C3004532,21640.69,67147.79,0,0
20,PAYMENT,77986.24,C1004533,385055.83,307069.59,M2004533,594012.7,671998.94,0,0
24,PAYMENT,121330.91,C1004534,113141.31,113141.31,M2004534,863133.96,984464.87,0,0
12,TRANSFER,151092.25,C1004535,487699.24,336606.99,C3004535,584441.46,735533.71,1,0
6,TRANSFER,180340.51,C1004536,497591.06,317250.55,C3004536,213234.87,393575.38,0,0
1,PAYMENT,183103.05,C1004537,37797.94,37797.94,M2004537,90519.9,273622.95,0,0
4,CASH_OUT,155350.35,C1004538,468223.21,312872.86,C3004538,699596.45,854946.8,1,0
17,TRANSFER,45743.33,C1004539,144724.6,98981.27,C3004539,721770.28,767513.61,0,0
13,CASH_IN,5059.39,C1004540,344642.04,339582.65,C3004540,172531.7,177591.09,0,0
18,DEBIT,76816.41,C1004541,169055.46,92239.05,C3004541,28190.32,105006.73,0,0
5,TRANSFER,28395.62,C1004542,483877.16,455481.54,C3004542,408283.51,436679.13,0,0
30,PAYMENT,142106.49,C1004543,50751.93,50751.93,M2004543,582718.7,724825.19,0,0
24,CASH_OUT,132260.0,C1004544,248873.41,116613.41,C3004544,706002.41,838262.41,0,0
24,DEBIT,8889.93,C1004545,214023.9,205133.97,C3004545,809945.01,818834.94,0,0
27,TRANSFER,167335.1,C1004546,163011.73,163011.73,C3004546,610537.43,777872.53,0,0
3,CASH_OUT,49823.78,C1004547,322767.0,272943.22,C3004547,110880.61,160704.39,0,0
11,CASH_OUT,86502.19,C1004548,65527.87,65527.87,C3004548,682581.67,769083.86,0,0
13,CASH_OUT,133619.95,C1004549,358331.21,224711.26,C3004549,984176.64,1117796.59,0,0
4,PAYMENT,85940.82,C1004550,490296.06,404355.24,M2004550,905584.58,991525.4,0,0
26,CASH_IN,88313.43,C1004551,402279.36,313965.93,C3004551,871668.91,959982.34,0,0
27,CASH_OUT,13219.04,C1004552,430008.38,416789.34,C3004552,302170.15,315389.19,0,0
14,DEBIT,80348.57,C1004553,179818.37,99469.8,C3004553,750788.18,831136.75,0,0
22,TRANSFER,152993.09,C1004554,162443.3,9450.21,C3004554,851103.45,1004096.54,0,0
11,DEBIT,183043.75,C1004555,258524.18,75480.43,C3004555,678326.2,861369.95,0,0
27,PAYMENT,82758.08,C1004556,22863.31,22863.31,M2004556,250561.76,333319.84,0,0
10,PAYMENT,84774.81,C1004557,472679.07,387904.26,M2004557,953833.97,1038608.78,0,0
19,DEBIT,140555.16,C1004558,71892.59,71892.59,C3004558,450819.41,591374.57,0,0
18,CASH_IN,188560.12,C1004559,451506.52,262946.4,C3004559,129805.56,318365.68,0,0
6,PAYMENT,53485.48,C1004560,41791.11,41791.11,M2004560,109777.9,163263.38,0,0
27,PAYMENT,88084.83,C1004561,411312.46,323227.63,M2004561,647518.99,735603.82,0,0
29,DEBIT,159215.05,C1004562,75981.26,75981.26,C3004562,437709.65,596924.7,0,0
15,PAYMENT,121977.74,C1004563,19065.81,19065.81,M2004563,94483.88,216461.62,0,0
21,CASH_IN,22206.21,C1004564,359744.73,337538.52,C3004564,740364.57,762570.78,0,0
30,CASH_IN,125583.77,C1004565,140132.65,14548.88,C3004565,799325.17,924908.94,0,0
10,CASH_IN,37430.58,C1004566,357248.08,319817.5,C3004566,725415.63,762846.21,0,0
5,TRANSFER,102092.17,C1004567,277542.63,175450.46,C3004567,202260.88,304353.05,0,0
26,CASH_IN,105867.74,C1004568,54403.7,54403.7,C3004568,689775.46,795643.2,0,0
29,CASH_IN,175253.05,C1004569,466065.04,290811.99,C3004569,10722.8,185975.85,0,0
5,TRANSFER,92552.61,C1004570,226157.09,133604.48,C3004570,305112.14,397664.75,0,0
10,CASH_OUT,55960.54,C1004571,367223.64,311263.1,C3004571,398821.53,454782.07,0,0
28,PAYMENT,46270.17,C1004572,250510.29,204240.12,M2004572,835246.95,881517.12,0,0
5,CASH_IN,174862.95,C1004573,302180.74,127317.79,C3004573,390394.37,565257.32,0,0
3,PAYMENT,34285.07,C1004574,151386.8,117101.73,M2004574,11269.45,45554.52,0,0
23,DEBIT,85231.13,C1004575,100180.15,14949.02,C3004575,352346.41,437577.54,0,0
6,PAYMENT,37515.91,C1004576,271285.1,233769.19,M2004576,498924.1,536440.01,0,0
4,TRANSFER,154683.48,C1004577,220109.49,65426.01,C3004577,949004.79,1103688.27,1,0
18,PAYMENT,94927.09,C1004578,195056.61,100129.52,M2004578,941034.3,1035961.39,0,0
28,PAYMENT,70293.62,C1004579,336283.6,265989.98,M2004579,180874.04,251167.66,0,0
9,PAYMENT,72283.82,C1004580,345253.32,272969.5,M2004580,185146.54,257430.36,0,0
17,CASH_OUT,170457.62,C1004581,22960.03,22960.03,C3004581,163381.46,333839.08,1,0
29,CASH_OUT,110799.41,C1004582,169372.25,58572.84,C3004582,788921.93,899721.34,0,0
13,DEBIT,143601.78,C1004583,205882.28,62280.5,C3004583,6022.04,149623.82,0,0
27,TRANSFER,179418.0,C1004584,48446.08,48446.08,C3004584,127177.2,306595.2,0,0
15,PAYMENT,180358.16,C1004585,117950.43,117950.43,M2004585,537959.63,718317.79,0,0
30,PAYMENT,65768.96,C1004586,25820.9,25820.9,M2004586,247562.07,313331.03,0,0
20,PAYMENT,190495.01,C1004587,498121.05,307626.04,M2004587,92356.46,282851.47,0,1
17,PAYMENT,5072.69,C1004588,368278.6,363205.91,M2004588,359878.01,364950.7,0,0
13,CASH_OUT,75429.43,C1004589,43725.08,43725.08,C3004589,274207.61,349637.04,0,0
16,DEBIT,179170.19,C1004590,10124.69,10124.69,C3004590,511104.31,690274.5,0,0
22,CASH_IN,54999.91,C1004591,359643.9,304643.99,C3004591,979233.59,1034233.5,0,0
4,TRANSFER,54688.98,C1004592,219596.08,164907.1,C3004592,124304.64,178993.62,0,0
5,PAYMENT,60594.19,C1004593,393398.35,332804.16,M2004593,372726.7,433320.89,0,0
5,DEBIT,122501.45,C1004594,461738.02,339236.57,C3004594,931985.02,1054486.47,0,0
9,CASH_IN,87722.72,C1004595,299650.19,211927.47,C3004595,876873.04,964595.76,0,0
17,DEBIT,145374.29,C1004596,93554.21,93554.21,C3004596,394271.03,539645.32,0,0
13,CASH_OUT,178992.64,C1004597,391097.02,212104.38,C3004597,698953.26,877945.9,0,0
2,CASH_IN,134872.46,C1004598,477905.87,343033.41,C3004598,87857.01,222729.47,0,0
